,Comp,Date,Close,month_ROR,qtr_ROR,year_ROR,Score,Oil,EUR,JPY
193,PKI,2021-06-16,148.60018920898438,0.0396405624614852,0.1573668674139708,0.3843088974841782,0.8333780543067553,74.39,0.83,110.69
194,PKI,2021-06-30,154.15084838867188,0.0584257239351507,0.1914632431956446,0.4632095762138594,0.8383011630576184,75.13,0.84,111.1
195,PKI,2021-07-14,151.72491455078125,0.0835580647936749,0.1482806055066405,0.3994423615180643,0.8339221540997821,74.76,0.84,109.99
196,PKI,2021-07-28,174.24746704101562,0.0632098744448837,0.2129148859251048,0.3831365432260841,0.8480890421045539,74.74,0.84,109.9
197,PKI,2021-08-11,179.0116424560547,0.1831907442228222,0.3034528851653503,0.4345562318040302,0.7796421554600851,71.44,0.85,110.4
198,PKI,2021-08-25,184.7946014404297,0.1374822588250123,0.2361219122244061,0.4469506819299751,0.7646179899380166,72.25,0.85,109.99
199,PKI,2021-09-08,189.87838745117188,0.0278496462433851,0.3076142478263313,0.4808158068242356,0.7791935822849028,72.6,0.85,110.23
200,PKI,2021-09-22,184.8245544433593,0.0159316730646267,0.2127384069177936,0.4462485922100118,0.7840211413216563,76.19,0.86,109.78
201,MCO,2021-04-07,304.8850402832031,0.0797251562253043,0.0780031292217422,0.3537671513584048,0.7371749678242918,63.16,0.84,109.84
202,MCO,2021-04-21,321.8367919921875,0.0868773225724837,0.1708829870285025,0.3242890925927998,0.7399841996237532,65.32,0.83,108.05
203,LINC,2008-12-17,10.232728958129885,-0.0118757250612869,-0.0685482338303382,-0.0580092975997135,0.4871675781292435,45.53,0.69,87.3
204,LINC,2009-12-02,17.025686264038086,0.0407667080540557,-0.0205821018672166,0.5141578385138836,0.4568500969026499,77.88,0.66,87.64
205,LINC,2009-12-16,16.54553985595703,-0.0531712813532116,0.0001901166914556,0.4509688954884779,0.4669308949429079,73.55,0.69,89.86
206,LINC,2009-12-30,17.04142951965332,-0.0230675434116975,-0.0312163797021318,0.5176506820516416,0.4957403831708754,78.03,0.7,92.46
207,LINC,2010-01-13,16.62425422668457,0.0391266954745872,-0.0568701853713218,0.5995168095232448,0.5963564170014722,78.31,0.69,91.39
208,LINC,2010-01-27,16.773805618286133,-0.0021242913424944,-0.1281091172558453,0.4063572281492624,0.636727712894096,72.24,0.71,89.97
209,LINC,2010-02-10,15.349095344543455,-0.1199919314275623,-0.0669774762585784,0.1960799243222491,0.671603639960036,72.54,0.73,89.92
210,LINC,2010-02-24,16.931230545043945,-0.014079027761497,-0.0661568373821031,0.3250118699818362,0.6745432093545534,78.09,0.74,90.29
211,LINC,2010-03-10,20.4497184753418,0.2563177402392715,0.1952578010346699,0.4744641545060689,0.5418995635664404,80.48,0.73,90.5
212,LINC,2010-03-24,21.386404037475582,0.2768396296161627,0.2698363660321974,0.4501887444787703,0.5612775139065993,79.62,0.75,92.01
213,LINC,2010-04-07,20.03253555297852,0.0383290359032514,0.1316553426669411,0.4022211489162178,0.7503311748165581,85.59,0.75,93.21
214,LINC,2010-04-21,21.99250030517578,0.0053734895214419,0.2548937063477718,0.5170283667274544,0.7557215351484795,85.7,0.75,93.0
215,LINC,2010-05-05,19.119462966918945,-0.0305643826656615,0.2023033445916688,0.4643551939222594,0.7551729331734398,82.61,0.78,93.88
216,LINC,2010-05-19,18.83609390258789,-0.0826523474853743,0.1893861768475169,0.274857461752064,0.7260274487322931,73.69,0.8,91.78
217,LINC,2010-06-02,18.25361633300781,-0.0771777880389115,0.0313200512086901,0.1951678806537043,0.7325252016103564,73.75,0.82,92.09
218,LINC,2010-06-16,17.89940643310547,-0.085023572064723,-0.1642210890018089,0.2161699293089682,0.7587661090748068,78.14,0.81,91.32
219,AEP,2007-01-24,23.4945125579834,-0.0115667804085737,0.0356097196435524,0.1591966272209594,0.7060902886246987,55.43,0.77,121.11
220,AEP,2007-02-07,24.738712310791016,0.0604565329360147,0.0788393481209586,0.23566846268361,0.7255213822224136,57.23,0.77,120.67
221,AEP,2007-02-21,25.123533248901367,0.0946568307304401,0.110769212252638,0.283789444655389,0.7473859432401937,59.35,0.76,120.94
222,AEP,2007-08-15,24.56114387512207,0.0391406344897384,-0.0592177251757285,0.2684910327468345,0.7320159022377515,71.64,0.74,116.5
223,AEP,2007-08-29,24.94656181335449,0.0331500364070652,-0.0352640636656606,0.2673361755388873,0.7275159671239777,72.13,0.73,116.19
224,AEP,2007-09-12,25.40460968017578,-0.0405882031760598,0.0056206528131583,0.2607236881320681,0.7232578440875537,77.68,0.72,114.15
225,AEP,2007-09-26,26.074907302856445,-0.015042261054562,0.0474886865978939,0.2697488539924107,0.7311050506969787,77.43,0.71,115.47
226,AEP,2008-04-09,24.389902114868164,0.0350529687715472,-0.0823577285382785,-0.1060934468649037,0.6701463034084245,108.47,0.63,101.79
227,AEP,2008-04-23,25.419431686401367,0.0937467303740152,-0.0072350861846911,-0.0743199271009149,0.668914346716833,116.46,0.63,103.36
228,AEP,2008-05-07,25.09988594055176,0.0478445255903161,0.0292588461575692,-0.0885752771058524,0.6985902692999367,122.32,0.65,104.67
229,AEP,2008-05-21,24.86450386047364,-0.0112094395592581,0.0292162789821027,-0.0998165402425899,0.7060935835710878,132.7,0.63,102.99
230,AEP,2008-06-04,24.698001861572266,-0.0360101211850467,0.0392528131846252,-0.0650996712635651,0.7085437276469496,122.1,0.65,105.3
231,AEP,2008-06-18,24.077985763549805,-0.0273736462524574,0.0418944272379344,-0.0312986980686903,0.7035376327011076,136.44,0.64,107.86
232,AEP,2013-11-06,34.959999084472656,0.0804216613624733,0.0243458097979601,0.1082900333428917,0.8701789452818517,105.24,0.74,98.66
233,AEP,2013-11-20,35.53593826293945,0.0933263311067227,0.1000107120475212,0.1867183750592783,0.8668606126587263,108.06,0.74,100.03
234,AEP,2013-12-04,35.049747467041016,0.0050593743302439,0.1117123571718342,0.1519501006444366,0.8736067745354348,111.88,0.74,102.36
235,AEP,2013-12-18,34.787960052490234,-0.0327487152182945,0.0792502417765163,0.0976667111821448,0.8736024813700813,109.63,0.73,104.28
236,AEP,2014-04-09,38.95646286010742,0.019542269672783,0.107799041500077,0.0873803572789107,0.7309258833061073,107.98,0.72,101.98
237,AEP,2014-04-23,39.22857284545898,0.0415745980268074,0.1059134455174396,0.0803732922464963,0.8790926118486608,109.11,0.72,102.54
238,AEP,2014-05-07,40.82415390014648,0.05931340254487,0.1118443065130996,0.0876122463126645,0.7618424915111264,108.13,0.72,101.92
239,AEP,2014-05-21,39.00042724609375,0.0116017863803306,0.0305513038631285,0.0928903974708282,0.9176044531032588,110.55,0.73,101.38
240,AEP,2014-06-04,41.19805908203125,-0.0016779007986526,0.0796340505009848,0.1862446079471834,0.914164764133767,108.4,0.74,102.75
241,AEP,2014-06-18,41.29726028442383,0.0112522275212283,0.0729157490241772,0.191461964737904,0.9170135401317132,114.26,0.74,101.92
242,AEP,2014-07-02,41.33540344238281,0.0352938073833003,0.1067829899291421,0.2552737163835185,0.7775276423909294,111.24,0.73,101.79
243,AEP,2014-07-16,41.36593246459961,0.025377126153892,0.0600395315841458,0.2052171930035523,0.7846998421279878,105.85,0.74,101.68
244,AEP,2014-07-30,40.44262313842773,-0.0266642954348449,0.0195524076747117,0.1845530434296736,0.7219401537100136,106.51,0.75,102.8
245,AEP,2014-08-13,39.12577438354492,-0.0663012547564568,-0.0371426158000428,0.1480119245329149,0.718148265032066,104.28,0.75,102.43
246,AEP,2014-08-27,40.95991897583008,-0.0089945700436092,0.032059546868479,0.2506033149151445,0.7165797352641587,102.72,0.76,103.86
247,AEP,2014-09-10,40.836612701416016,0.0553325714931627,-0.0007722742994378,0.2680034634736096,0.707451386387336,98.04,0.77,106.84
248,AEP,2014-09-24,40.43587112426758,0.0176681368241958,-0.0145578032854262,0.2189174901448285,0.7131419257229407,96.95,0.78,109.03
249,AEP,2015-11-04,45.32173538208008,0.0073059374962417,0.015752117393372,0.0189306141811557,0.7176553181238909,48.58,0.92,121.56
250,AEP,2015-11-18,44.72618103027344,-0.0321291702161213,-0.0331563557202115,0.0048455380364852,0.7235356680457954,44.14,0.94,123.64
251,AEP,2015-12-02,44.6616096496582,-0.0132450252026217,0.0516632571655677,0.0064384752246351,0.7256361819441454,42.49,0.94,123.25
252,AEP,2015-12-16,46.017677307128906,0.0062147819377886,0.0421098418703758,-0.0087229595871593,0.7260079895574746,37.19,0.92,122.22
253,AEP,2015-12-30,47.543270111083984,0.0452009651796155,0.0579301266534607,-0.0108030694136991,0.7261046549627566,36.46,0.91,120.52
254,AEP,2016-10-05,51.50630569458008,-0.0080392792504799,-0.0741942775139454,0.1599766930460644,0.6257655801604907,51.86,0.89,103.5
255,AEP,2016-10-19,52.34292984008789,-0.0312402733025621,-0.0984762753092143,0.1108546843543133,0.6264555424368203,52.67,0.91,103.44
256,CRL,2016-04-06,82.2300033569336,0.0517264573629253,-0.0034148740056885,-0.0174840269301232,0.633574773138285,39.84,0.88,109.8
257,CRL,2016-04-20,80.25,0.1029297247318011,0.0674690425928821,0.0215049810891739,0.6140172556220782,45.8,0.89,109.84
258,SNPS,2008-11-05,17.6299991607666,-0.0744981868636122,-0.2962399354366921,-0.4418732024103548,0.495930651124904,61.87,0.77,98.19
259,SNPS,2008-11-19,15.18000030517578,-0.1117852583633516,-0.4030125781673004,-0.4053106406630348,0.502251294971847,51.72,0.8,95.98
260,SNPS,2008-12-03,15.09000015258789,-0.1429068624493533,-0.3105512421508661,-0.4228112307165236,0.5147552001139744,45.44,0.79,93.15
261,SNPS,2008-12-17,18.1200008392334,0.0473110321488702,-0.1439677398394233,-0.4002803246027769,0.5142530236143439,45.53,0.69,87.3
262,SNPS,2008-12-31,18.520000457763672,0.114506697469762,-0.116334958676575,-0.3690998858561836,0.520076172264401,45.59,0.72,90.95
263,SNPS,2009-01-14,18.709999084472656,0.1016066195804608,0.092842300625729,-0.211712578024856,0.5220989646122988,45.08,0.76,89.16
264,SNPS,2009-01-28,19.38999938964844,0.0317903148804399,0.1013312618857537,-0.2039574447758984,0.5231679917259034,44.9,0.76,90.5
265,SNPS,2014-01-15,41.18000030517578,0.0736241174622645,0.1011768544813466,0.2519395152173758,0.7446296292211974,107.13,0.74,104.56
266,SNPS,2014-01-29,39.9900016784668,0.0027147012881599,0.0889284141144505,0.2065832969815769,0.744402223726851,107.85,0.73,102.3
267,SNPS,2014-08-13,38.75,-0.0177479229472261,0.0186961547817881,0.0236756554134781,0.7323330081783455,104.28,0.75,102.43
268,SNPS,2015-02-11,44.400001525878906,0.0312592390307261,0.0585752257822996,0.1099285227266534,0.7864460282313281,54.66,0.88,120.47
269,SNPS,2015-06-03,50.72999954223633,0.0521347543892848,0.0761873782446801,0.2562608897266151,0.9022266898828172,63.8,0.89,124.25
270,SNPS,2015-06-17,50.06999969482422,0.0396202313878025,0.0945225995219114,0.2513318918556674,0.8027797525531488,63.87,0.88,123.44
271,SNPS,2015-07-01,50.2400016784668,0.0116174116956349,0.0890877267463722,0.2587729183462207,0.8021474460262934,62.01,0.9,123.17
272,SNPS,2015-07-15,51.150001525878906,0.0110876885570556,0.0611330517347747,0.259066011726574,0.8006897496337018,57.05,0.91,123.78
273,SNPS,2015-07-29,50.68000030517578,0.0031289015489622,0.0535569580847122,0.2584685409938357,0.8017169851703261,53.38,0.91,123.94
274,SNPS,2015-11-04,51.040000915527344,0.0812415846722217,-0.0049236574491902,0.2104521128162328,0.7048746227195594,48.58,0.92,121.56
275,SNPS,2015-11-18,52.11000061035156,0.0580998211909539,-0.0037893366945367,0.2014280844839999,0.7052565293069887,44.14,0.94,123.64
276,SNPS,2015-12-02,50.02999877929688,0.0054233188888448,0.0834651005105538,0.1505498796974372,0.7170049393776536,42.49,0.94,123.25
277,SNPS,2015-12-16,45.720001220703125,-0.1221129836825464,-0.051293243605647,0.0540024968036525,0.7892394588006172,37.19,0.92,122.22
278,SNPS,2015-12-30,46.13999938964844,-0.0788775502744473,-0.011107832255707,0.0464231976463628,0.7591082676369134,36.46,0.91,120.52
279,SNPS,2017-08-23,78.52999877929688,0.0205421274558928,0.0694056412650368,0.305570013094788,0.8231974290190306,52.57,0.85,109.03
280,SNPS,2017-09-06,80.0,0.047691112275695,0.0628010930238605,0.300298966259833,0.8347062132177878,54.2,0.84,109.23
281,SNPS,2017-09-20,80.69999694824219,0.0326040140042111,0.0740210036443563,0.3207879962948853,0.8413832465672286,56.29,0.84,112.22
282,SNPS,2017-10-04,81.88999938964844,0.0177280561718444,0.0928887631998056,0.3084997574451256,0.8424935543123289,55.8,0.85,112.75
283,SNPS,2017-10-18,83.18000030517578,0.0510120661774282,0.1115147014530807,0.3403977019998814,0.8523824659560912,58.15,0.85,112.94
284,SNPS,2019-04-10,117.27999877929688,0.1177782906139172,0.3145288491604902,0.3482553327546018,0.5566252028116516,71.73,0.89,111.0
285,SNPS,2019-04-24,119.87000274658205,0.0590119061859167,0.2646921097515923,0.3319066004832021,0.5604740715933748,74.57,0.9,112.17
286,SNPS,2019-07-31,132.75999450683594,0.0901062073089549,0.1296607522865581,0.3979053593627993,0.5127686870281905,65.17,0.9,108.74
287,SNPS,2019-08-14,126.70999908447266,-0.0444173614644924,0.092470009977979,0.3329388863066661,0.5252926749271147,59.48,0.9,105.89
288,SNPS,2019-08-28,136.75,0.0048243311795455,0.152632433581773,0.320569063595059,0.5717830033100334,60.49,0.9,106.11
289,SNPS,2019-09-11,134.63999938964844,0.1247786571425987,0.1357045644275302,0.3215587411530279,0.5556583080838442,60.81,0.91,107.81
290,SNPS,2019-09-25,139.38999938964844,0.0374540679368192,0.0741818538372642,0.3219605263385453,0.5141376647485029,62.39,0.91,107.76
291,SNPS,2019-10-09,135.7899932861328,-0.0275276094210178,-0.0013854265127468,0.3642419143663595,0.4997017069994955,58.32,0.91,107.46
292,SNPS,2019-10-23,133.9600067138672,0.0016844267037336,-0.0040942695972832,0.4109222030461018,0.5003394793393015,61.17,0.9,108.68
293,SNPS,2019-11-06,136.57000732421875,-0.0061665152611576,0.0455061054349059,0.4203337125602914,0.7300102755639492,61.74,0.9,108.96
294,SNPS,2019-11-20,140.83999633789062,0.0064157265129096,0.0797972455441042,0.4597844153351292,0.7232087184289009,62.4,0.9,108.6
295,SNPS,2019-12-04,136.00999450683594,0.0165835899013611,-0.0086800398228493,0.4344233492409614,0.7562037149080603,63.0,0.9,108.85
296,SNPS,2019-12-18,138.10000610351562,-0.0226625685493323,0.0038747713805387,0.4363232977929213,0.7801635672935651,66.17,0.9,109.53
297,SNPS,2020-01-15,147.91000366210938,0.1099876413121254,0.0725406345968263,0.5260542099290775,0.7259493473448821,64.0,0.9,109.88
298,SNPS,2020-01-29,150.44000244140625,0.0925916268456756,0.1210500339825046,0.5234759731149904,0.7370199079991859,59.81,0.91,108.99
299,AMN,2016-05-18,35.209999084472656,0.0482354470686789,0.4221009891736744,0.36781275684933,0.6735635698826653,48.93,0.89,110.19
300,AMN,2016-06-01,38.0099983215332,-0.0096815059608059,0.22555136126942,0.321217942448774,0.6643982725759343,49.72,0.89,109.53
301,AMN,2016-06-15,38.84999847412109,0.0510926402900442,0.2395803954352088,0.3467067921365273,0.6672035726855073,48.97,0.89,106.02
302,AMN,2016-06-29,39.18000030517578,0.1024662425767142,0.196784915435901,0.2544617397077704,0.672410329231004,50.61,0.9,102.83
303,AMN,2017-07-12,36.84999847412109,0.0319585458105763,-0.0494824769283341,-0.1040050782809795,0.7963866020637898,47.74,0.88,113.16
304,AMN,2017-07-26,38.09999847412109,0.0476990421767629,-0.0788593443743635,-0.1364027000756798,0.7946131570100035,50.97,0.85,111.17
305,AMN,2017-08-09,37.400001525878906,-0.0554216336711673,-0.0807902196490523,-0.0982548135693168,0.6769551065032088,52.7,0.85,110.08
306,AMN,2021-10-06,118.1999969482422,0.0127946778086588,0.1718681426986007,0.6847735508472211,0.7026058597114684,81.08,0.87,111.41
307,AMN,2021-10-20,94.4800033569336,-0.1025391633494854,0.0377851176395684,0.4288465145772623,0.717976526409644,85.82,0.86,114.26
308,AMN,2021-11-03,106.4499969482422,-0.1312559234699529,0.0020877971125639,0.4261745861500004,0.7365716092547988,81.99,0.86,113.98
309,WW,2009-07-15,23.215639114379883,-0.0624298415554931,0.1925827420030509,-0.3155500029057238,0.4376282989832633,63.09,0.71,94.18
310,WW,2009-07-29,25.13090705871582,0.1013284630591978,0.1414557106903347,-0.2648939118046128,0.4410706887945457,66.53,0.71,95.09
311,WW,2009-08-12,27.362287521362305,0.1749943421839463,0.1251971313491021,-0.2588163867767402,0.4470102742181365,72.89,0.7,96.19
312,KS,2014-01-15,0.050000000745058,0.8849352288611331,-0.055890050095848,,0.7290462772698189,107.13,0.74,104.56
313,KS,2014-01-29,0.050000000745058,0.7890412047105392,-0.0755421813639736,,0.7301210029940751,107.85,0.73,102.3
314,KS,2014-02-12,0.0599999986588954,-0.0351201843035768,-0.2270793142528964,,0.7421595333736507,108.79,0.74,102.53
315,KS,2014-02-26,0.0700000002980232,0.0,0.2011805983357729,,0.7317144938278963,109.52,0.73,102.38
316,KS,2014-03-12,0.0700000002980232,0.214924546283493,0.9283909086180544,,0.8437842449011937,108.02,0.72,102.77
317,KS,2014-03-26,0.0599999986588954,0.0911607597705256,0.7445307493721041,-0.7208507883183363,0.8453246647982087,107.03,0.73,102.05
318,KS,2018-10-24,0.050000000745058,-0.052680245411279,-0.0612062282259351,0.0847628477748459,0.6508520623811139,76.17,0.88,112.26
319,HRL,2005-11-02,5.856100082397461,-0.0266005029694563,0.0463368283388098,0.1470518119509253,0.7229349945477568,58.38,0.83,116.82
320,HRL,2005-11-16,6.318422317504883,0.092732483030014,0.1392299260746847,0.1682440295521716,0.7465990639031617,56.0,0.86,119.14
321,HRL,2005-11-30,5.94674825668335,0.0353419036963169,0.0585101776919069,0.084819131427258,0.7570455425957513,55.05,0.85,119.81
322,HRL,2005-12-14,5.87785530090332,-0.0338763388068729,0.0200956410335054,0.0959582944829308,0.7601628049436957,59.6,0.83,117.31
323,HRL,2005-12-28,5.939498424530029,-0.0362920676557107,0.0350906183078749,0.1058005651289302,0.7452987125760395,57.64,0.85,117.88
324,HRL,2006-01-11,6.026523590087891,0.0310846168880109,0.0464671946525513,0.1144357068474106,0.7654023110434489,62.17,0.82,114.14
325,HRL,2006-01-25,6.099242210388184,0.0460495153610581,0.0613536198708405,0.1055262635270164,0.8538982147212592,64.23,0.82,115.73
326,HRL,2007-02-07,7.042267322540283,0.0045543220540608,0.0639468529058067,0.1247802634067356,0.8996037230906357,57.23,0.77,120.67
327,HRL,2007-02-21,7.033015727996826,0.0223179018757528,0.03957389962032,0.1270576883395082,0.9015489218650308,59.35,0.76,120.94
328,HRL,2007-03-07,6.735195159912109,-0.0368867233210684,-0.0417687743404683,0.0863900270327915,0.8937313698085352,62.5,0.76,116.08
329,HRL,2007-03-21,6.886878967285156,-0.042263027195527,-0.0330536590030175,0.1166752157362761,0.7353843604462054,60.77,0.75,117.61
330,HRL,2007-04-04,6.951625347137451,0.0236989701350563,-0.0052964194064273,0.1205051407174212,0.763084900043168,68.4,0.75,118.64
331,HRL,2007-04-18,6.9404377937316895,0.0262165864335899,0.0039106604924424,0.1231330162681036,0.7670968434474601,66.04,0.73,118.59
332,HRL,2007-05-02,7.139158725738525,0.0293564123325387,0.0168913179036831,0.1464841883914376,0.7237445749296373,66.25,0.74,120.17
333,HRL,2010-12-29,10.297350883483888,0.0586418098716653,0.1532437275649447,0.3158055495426495,0.6439321532601604,94.14,0.76,81.63
334,HRL,2011-01-12,10.06399917602539,-0.0062430561390096,0.1110636676080287,0.2878199142086337,0.6761837458027652,98.12,0.76,83.09
335,HRL,2011-01-26,10.180912971496582,-0.0119695322253188,0.1273281741521537,0.2911189478075862,0.6866269986892176,97.91,0.73,82.17
336,HRL,2011-02-09,10.218995094299316,0.0034498104202228,0.1012601673137501,0.2711645244715422,0.7395869828528653,101.82,0.73,82.42
337,HRL,2011-02-23,10.72413158416748,0.0629548086979807,0.1323972678469642,0.2809139444062635,0.727630322110217,111.25,0.73,82.45
338,HRL,2011-03-09,11.133054733276367,0.084958293895607,0.1007572961612506,0.2975162821515256,0.7308371563517292,115.94,0.72,82.84
339,HRL,2011-07-13,11.868289947509766,0.0452375394034188,0.0693235978933247,0.3688874536949808,0.7038742577790603,118.78,0.71,78.86
340,HRL,2012-09-12,11.979345321655272,0.038086462497406,-0.0153074173134509,0.091936571544231,0.6889246667450181,115.96,0.78,77.85
341,HRL,2012-09-26,11.995850563049316,0.0260192535140044,-0.0036674247183277,0.0815865337979634,0.6823809998806888,110.04,0.78,77.75
342,HRL,2012-10-10,11.979345321655272,0.015023019446819,-0.0124206399333384,0.0886112884339827,0.688484336617339,114.33,0.78,78.19
343,HRL,2012-10-24,11.86191463470459,-0.0004073750816852,0.0288027723655476,0.0348622016084322,0.6908291761643793,107.85,0.77,79.81
